File: 10_5_20120000.raw
2585.5	341.5		2585.5	340.5	2585.5	341.977
1318.03	566.128		1317.5	566.5	1317.5	565.982
2209	607.5		2209	605	2209	607.293
69.5	607		69.5	605.5	69.5	607.219
1472.34	646.951		1472	646	1472	646.067
1693.5	842		1693.5	843.5	1693.5	841.878
1459	870.5		1458.5	871.5	1458.5	870.286
528	1030.5		528	1028	528	1029.45
722.279	1611.93		722.5	1611.5	722.5	1613.03

File: 10_5_20120112.raw
2116.5	4		2116.5	2.5	2116.5	4.52282
395	254		395	255	395	253.405
1305.5	337.5		1306	338	1306	337.336
1320.11	570.37		1320.5	569.5	1320.5	570.144
74	613		74	611	74	612.755
1475.5	648.5		1475.5	647.5	1475.5	647.157
1698	843.5		1698	843	1698	843.667
1463.5	873		1464	873	1464	872.957
532.682	1033		532.5	1031.5	532.5	1033.86
728.024	1616.71		729	1617	729	1617.92

File: 10_5_20120113.raw
398.057	263.238		399	262	399	263.281
640	302.5		640	301	640	302.339
1325.74	573.842		1325.5	572.5	1325.5	573.51
81	621.5		81	619	81	621.198
1480.55	651.184		1480.5	651.5	1480.5	651.232
1704.33	845.667		1704	844	1704	845.374
1469.77	876.545		1470	876	1470	876.611
2450.5	1007		2450.5	1004.5	2450.5	1006.98
539.5	1040		539.5	1038.5	539.5	1039.57
736.342	1622.03		736	1622	736	1623.51

File: 10_5_20120114.raw
404.7	270.9		404.5	271.5	404.5	271.338
644.5	310.5		645	311	645	309.764
1331.5	578.1		1331.5	577.5	1331.5	578.318
2224	607.5		2224	606	2224	607.9
90.5	631.5		90.5	630.5	90.5	632.296
1487.11	655.667		1486.5	654.5	1486.5	654.858
9	718		9	717	9	717.407
1711.39	848.23		1711.5	848.5	1711.5	848.832
1477.79	880.5		1477	881	1477	879.422
2460	1006.5		2460	1004	2460	1006.78
548	1049.5		548	1046	548	1048.61
244.5	1275.5		244.5	1275.5	244.5	1276.59
747.118	1629.52		747	1629	747	1628.97

File: 10_5_20120115.raw
408.5	276.5		408.5	276.5	408.5	275.859
1334.42	581.292		1334.5	580.5	1334.5	580.619
94.5	638		94.5	636.5	94.5	638.78
1492.24	658.283		1491.5	657.5	1491.5	656.758
13	724		13	723	13	723.822
1715.5	850.5		1715.5	850.5	1715.5	850.692
1481.82	882.592		1481.5	882.5	1481.5	882.011
553.382	1052.56		553.5	1052.5	553.5	1053.15
251	1283		251	1281	251	1282.98
754	1634		754	1633	754	1634.3
2012.5	1780		2012.5	1779.5	2012.5	1779.78

File: 10_5_20120116.raw
411.419	283.464		411.5	283.5	411.5	284.141
653.167	322.167		652.5	322.5	652.5	321.87
1339.5	584.5		1339.5	583.5	1339.5	584.308
98	645.5		98	644	98	645.41
105.5	646		106	649	106	645.617
1495.09	660.477		1495.5	661.5	1495.5	660.26
21.5	733		21.5	730.5	21.5	731.72
1722.35	851.765		1722	852	1722	852.373
1486.5	885.3		1486.5	884.5	1486.5	885.494
560	1059		560	1058	560	1059.19
762	1638.5		762	1638	762	1638.7

File: 10_5_20120117.raw
416.38	291.169		416.5	290.5	416.5	291.862
106.5	655		106.5	653.5	106.5	656.508
1501.6	664.468		1501.5	662.5	1501.5	663.577
26.587	740.848		26.5	741.5	26.5	740.599
1727.5	855.5		1727.5	855.5	1727.5	855.391
1493.5	889		1493.5	890.5	1493.5	888.178
566.5	1066.5		566.5	1063.5	566.5	1065.48
771.875	1645.34		772.5	1645.5	772.5	1645.64

File: 10_5_20120118.raw
425	305.5		425	306	425	306.266
664.5	340		664.5	340.5	664.5	340.22
1354.56	595.323		1354	595	1354	594.372
1511.32	670.045		1511	670	1511	669.514
118.5	671		118.5	669.5	118.5	671.078
1738.21	858.842		1738	858	1738	858.678
1504.7	894.7		1504.5	894.5	1504.5	894.563
579.5	1079		579.5	1076.5	579.5	1078.66
788.558	1655.7		788	1657	788	1656.38

File: 10_5_20120119.raw
433.984	319.306		433.5	319.5	433.5	320.259
1364	602.333		1363.5	602.5	1363.5	601.647
1520.52	674.768		1521	675	1521	674.757
130	687		130	683	130	686.98
50.7727	773.227		51	773	51	773.526
1751.5	863.5		1751	864	1751	863.026
1516.58	900.602		1516	901	1516	900.719
2508	1004.5		2508	1002	2508	1003.24
593.281	1089.8		593.5	1087.5	593.5	1090.02
296.5	1324.5		296.5	1323.5	296.5	1325.11
1793.5	1519.5		1793.5	1518.5	1793.5	1518.98
805.5	1667.5		804.5	1666.5	804.5	1666.9

File: 10_5_20120120.raw
437.5	328		438	326	438	326.688
678	359		678	358	678	358.544
1344.77	374.115		1345	374	1345	374.884
1368.5	605.5		1368.5	603.5	1368.5	603.71
1526.87	678.395		1526.5	678.5	1526.5	677.712
136.5	695		136.5	690.5	136.5	693.015
1757	865.5		1756.5	865.5	1756.5	865.236
1522.72	903.278		1523	903	1523	902.613
2514	1002.5		2514	1001	2514	1003.03
600	1096		600	1094	600	1096.05
813	1671.5		813.5	1672.5	813.5	1671.38

File: 10_5_20120121.raw
442.846	335		442.5	334.5	442.5	334.104
682	366.5		682.5	366.5	682.5	365.689
1373.5	608.5		1373	609	1373	608.916
1532	681.5		1532	682	1532	681.283
142.5	703		142.5	700.5	142.5	702.699
64.375	789.375		65.5	790.5	65.5	789.284
1762.36	867.5		1762.5	866.5	1762.5	867.408
1529	905.5		1529	905	1529	906.327
2522.26	1002.05		2522	1002	2522	1001.9
607.769	1103.51		607.5	1100.5	607.5	1101.51
821.976	1677.1		822	1678	822	1677.57

File: 10_5_20120122.raw
2148.5	9.5		2148.5	9.5	2148.5	9.78571
447.89	341.354		447.5	341.5	447.5	341.452
685.5	372.5		685.5	372.5	685.5	372.715
2276	608		2275.5	608.5	2275.5	608.181
1378.4	613.119		1378.5	613.5	1378.5	613.326
1537.5	685.5		1537.5	683.5	1537.5	684.228
148.5	710.5		148.5	707.5	148.5	710.456
69.7963	797.722		70	798	70	797.782
1510.5	828.5		1510.5	828.5	1510.5	828.852
1768	869.5		1768.5	869.5	1768.5	869.453
1534.5	909		1534.5	909.5	1534.5	908.466
2529.58	1001.73		2529.5	999.5	2529.5	1001.17
614.152	1107.67		614.5	1107.5	614.5	1108.87
832	1681.5		832	1682	832	1681.93

File: 10_5_20120123.raw
453.53	349.621		453	350	453	350.967
691.773	378.773		692	379	692	378.178
1383.9	617.1		1383	618	1383	617.513
1543	688		1543	687	1543	686.751
156	720		156	718	156	720.18
79.5	806.5		79.5	805.5	79.5	806.24
1775.5	871.5		1775.5	871.5	1775.5	871.756
1542	913.5		1542	912	1542	912.486
2537.71	999.941		2537.5	999.5	2537.5	1000.2
622	1115.6		622	1114	622	1116.38
840.441	1688.68		840.5	1689.5	840.5	1688.58

File: 10_5_20120124.raw
2154.86	10.1364		2155	9	2155	9.96626
456.033	355.689		456.5	355.5	456.5	355.467
696	384		696	384	696	383.624
1388.5	619.75		1388.5	619.5	1388.5	619.905
1547.3	690.3		1547.5	690.5	1547.5	689.572
161.375	727.125		161.5	725.5	161.5	726.261
84.7308	814.192		85	813	85	813.54
1781	873.5		1781	872	1781	873.784
1545.5	915		1547.5	914.5	1547.5	914.413
2544	1000.5		2544	1000	2544	1000.63
628.261	1120.35		628.5	1119.5	628.5	1121.02
337.5	1359		337.5	1357.5	337.5	1359.14
848.594	1693.23		848	1694	848	1693.58

File: 10_5_20120125.raw
461.661	364.201		461.5	363.5	461.5	364.621
1367	392.571		1366	394	1366	393.039
856.5	403		856.5	402.5	856.5	402.661
1394	624.5		1394	623	1394	624.121
1554	694.5		1554	693	1554	692.831
168	735		168	733	168	735.958
93.625	823.562		93.5	821.5	93.5	823.312
1786.93	876.357		1787	876	1787	876.046
1554.5	917.75		1554.5	916.5	1554.5	918.044
2552	998.5		2552	997	2552	999.36
636.5	1128.5		636.5	1127.5	636.5	1128.49
859	1699		859.5	1698.5	859.5	1698.96

File: 10_5_20120126.raw
465.5	370.5		465.5	369.5	465.5	370.548
1370	397		1370.5	397.5	1370.5	396.678
2297	609.5		2297	607	2297	609.467
1397.59	627.318		1397.5	626.5	1397.5	626.266
1558.11	696.342		1558	696	1558	695.706
173	742.5		173	740	173	742.578
98	829.5		98	829	98	829.816
1791.5	877.5		1791.5	877.5	1791.5	877.77
1560	921		1559	922	1559	920.428
642.107	1133.73		642	1132	642	1133.21
864.678	1703.36		865	1704	865	1703.28

File: 10_5_20120127.raw
2165.5	12.5		2165.5	12.5	2165.5	12.3796
475.045	383		474.5	383.5	474.5	382.855
712	407.5		712	408	712	406.708
1408.25	632.5		1407.5	633.5	1407.5	632.61
1568	700		1568	701	1568	699.631
185.766	756.406		186	755	186	757.209
111.364	846.273		111.5	843.5	111.5	845.979
1803.96	882.068		1803.5	882.5	1803.5	881.458
1570.75	926.25		1570.5	926.5	1570.5	926.35
2570.57	997		2570.5	994.5	2570.5	996.742
655.455	1144		655.5	1142.5	655.5	1144.16
882.55	1714		882.5	1712.5	882.5	1713.42

File: 10_5_20120128.raw
2168.12	12.875		2168.5	12.5	2168.5	13.3371
479	390.643		479	390	479	391.083
1413.2	636.457		1412.5	637.5	1412.5	636.687
1573	703.5		1573	704	1573	702.903
192	763.5		192	762	192	764.676
117.8	853		118	853	118	852.781
1809.5	882.5		1809.5	882.5	1809.5	883.543
1576.83	929.167		1576.5	929.5	1576.5	928.634
662.352	1151.8		662	1150	662	1150.25
891.794	1719.09		892.5	1718.5	892.5	1719.01

File: 10_5_20120129.raw
2172	12		2172	14	2172	12.4656
484.69	397.357		484	398	484	397.837
722.318	421.318		722.5	421.5	722.5	421.925
2316	609.5		2316	607	2316	609.692
1417.64	639.603		1417	640	1417	639.573
1579.45	705.024		1579.5	704.5	1579.5	705.928
197.9	772.7		198	772	198	774.188
123.357	861.5		123.5	859.5	123.5	861.145
1816	884.5		1816	884	1816	885.217
1583.5	932		1583	934	1583	931.473
2585.5	995.5		2585.5	994.5	2585.5	995.586
668.43	1156.54		668.5	1152.5	668.5	1155.17
898.886	1724.19		899.5	1725.5	899.5	1724.54

File: 10_5_20120130.raw
2173.88	13.25		2174	13	2174	13.3037
488	405		488	403	488	403.784
2323	608.5		2323	606	2323	608.25
1421	642.5		1421	642	1421	642.42
1583.5	710		1583.5	707.5	1583.5	708.2
204	780		204	778	204	780.083
1562.82	855.091		1562.5	855.5	1562.5	855.277
131.292	869.417		131.5	869.5	131.5	869.294
1821.57	886.143		1821.5	884.5	1821.5	886.404
1589	934		1589	933	1589	933.728
676.5	1161		676.5	1159.5	676.5	1161.26
909.5	1729.75		909.5	1729.5	909.5	1729.65
2185.5	1806.5		2186	1807	2186	1805.8

File: 10_5_20120131.raw
2177	13		2177	14	2177	13.2757
494	411		493.5	411.5	493.5	411.541
730.3	430.7		730	430	730	430.605
1428.5	646		1428.5	645.5	1428.5	646.88
1589.5	712		1589.5	712.5	1589.5	711.133
209.908	788.602		210	786	210	788.555
137	876		137	875	137	876.4
1827	888.5		1827	887	1827	888.637
1595	936		1595	936	1595	936.214
683.034	1166.76		683	1167	683	1167.06
917.297	1734.05		917.5	1734.5	917.5	1733.88

File: 10_5_20120132.raw
497.5	418		497.5	417.5	497.5	418.333
735	439.5		735	438	735	438.566
2332	608		2332	607	2332	608.709
1432.64	649.214		1433	650	1433	649.771
1593.5	714		1594	715	1594	713.742
217	795.5		217	793	217	795.195
144	885		144	883	144	884.518
1832.94	891.463		1833	890	1833	890.629
1601	939.5		1601	939	1601	939.302
689.587	1173.24		689.5	1172.5	689.5	1173.51
926	1739		926.5	1739.5	926.5	1739
4.05	1927.43		4.5	1926.5	4.5	1927.58

File: 10_5_20120133.raw
503	427		503	426	503	427.101
740.5	445		740.5	444.5	740.5	444.26
1438.14	653.591		1438	653	1438	652.64
1600.4	718		1601	719	1601	716.792
224	805.5		224	802	224	804.304
152.5	893.5		152.5	892.5	152.5	894.01
1840.83	892.833		1841	893	1841	892.859
1609	942.95		1609	944	1609	942.762
1580	1069		1580	1068	1580	1069.29
699.357	1180.07		699.5	1179.5	699.5	1180.59
936.274	1744.52		936.5	1743.5	936.5	1744.94
16.3913	1935.8		16	1935	16	1935.92

File: 10_5_20120134.raw
507.237	432.079		507	432	507	432.153
744	450		744	449	744	449.364
1442.83	655.833		1442.5	655.5	1442.5	655.259
1604.79	719.158		1605	719	1605	719.139
229.327	810.401		229.5	810.5	229.5	811.038
1845	894.7		1844.5	895.5	1844.5	894.352
158.357	899.5		158.5	897.5	158.5	899.604
1613.1	944.9		1613	945	1613	945.012
704.839	1184.6		705	1183	705	1184.49
944	1749		944	1749	944	1748.4
24	1941		24	1939	24	1941.04

File: 10_5_20120135.raw
512.269	438.423		512	438	512	439.176
748.5	455		748.5	454.5	748.5	454.644
1447.98	659.804		1447.5	659.5	1447.5	659.121
1611.63	722.633		1611.5	721.5	1611.5	721.614
235	817.5		235	816	235	818.288
1851.83	895.167		1851.5	895.5	1851.5	895.719
1619	947.5		1619.5	948.5	1619.5	947.832
711.387	1191.08		711.5	1189.5	711.5	1190.51
952	1753.5		952	1755	952	1754.16

File: 10_5_20120136.raw
516.532	445.629		517	445	517	445.197
754.5	460.5		754.5	460.5	754.5	459.964
1452.5	662.5		1452	663	1452	661.675
1614.95	725.864		1615	725	1615	724.593
241.237	825.342		241	825	241	825.262
1857.5	898		1857.5	896.5	1857.5	897.714
170.5	915.5		170.5	914.5	170.5	915.187
1625.5	949.5		1626	950	1626	949.199
718.263	1195.66		718	1195	718	1196.35
962.683	1759.12		962.5	1756.5	962.5	1757.33

File: 10_5_20120137.raw
2193.5	16		2193.5	15.5	2193.5	15.838
1420	436.5		1419.5	438.5	1419.5	437.247
521.041	450.606		521.5	451.5	521.5	450.967
757.944	467.463		757.5	466.5	757.5	466.444
2359	606.5		2359	605	2359	607.417
1458	666		1457.5	666.5	1457.5	665.5
1621.5	727		1620.5	727.5	1620.5	727.576
247.5	832.5		247.5	832.5	247.5	833.916
1863.96	898.054		1863.5	898.5	1863.5	898.84
177	923.667		177	922	177	923.697
1631.5	952.1		1631.5	951.5	1631.5	951.91
725.609	1202.2		726	1201	726	1202.19
970.5	1765		970	1765	970	1764.75

File: 10_5_20120138.raw
526.708	458.917		526.5	459.5	526.5	458.621
2364	607		2364	605	2364	606.966
1463.61	668.389		1463.5	668.5	1463.5	668.701
1626	730		1626	730	1626	729.343
254.682	840.5		254.5	840.5	254.5	841.316
1869.58	900.604		1870	901	1870	900.769
186	930.5		186	928	186	930.142
1637.7	955.1		1637.5	955.5	1637.5	954.837
1090	1090.5		1090	1091	1090	1090.48
732.5	1207.5		732.5	1207.5	732.5	1208.18
980.071	1768.64		980.5	1769.5	980.5	1768.83

File: 10_5_20120139.raw
2198.5	14.5		2198.5	14.5	2198.5	14.9815
1428.5	443.5		1428	444	1428	443.457
532.675	464.704		531.5	465.5	531.5	465.428
767	478.5		767	477	767	478.236
1468.12	671.769		1468	672	1468	671.968
1630.85	731.692		1632	732	1632	731.897
260.85	846.963		260.5	846.5	260.5	847.998
1875.5	903		1875.5	901.5	1875.5	902.48
192.05	937.425		192	936	192	937.416
1644.5	957.5		1644	957	1644	957.377
739.2	1213.5		739	1212	739	1212.86
988	1773.5		988.5	1774.5	988.5	1773.47

File: 10_5_20120140.raw
2204.5	15.5		2204.5	15.5	2204.5	15.9852
540.545	479.318		541	478	541	479.255
776.5	491.5		777	492	777	491
1477.5	678.5		1477.5	678.5	1477.5	677.004
1642.5	737.5		1642.5	738.5	1642.5	737.057
274.043	862.723		273.5	862.5	273.5	862.487
1887.14	906.227		1887.5	906.5	1887.5	905.676
1657.07	962.172		1657.5	962.5	1657.5	961.94
1112	1104.5		1112	1102	1112	1103.97
754.5	1225.5		754.5	1223.5	754.5	1224.38
1007.48	1783.41		1007.5	1783.5	1007.5	1783.19

File: 10_5_20120141.raw
2207.5	16.5		2207.5	16.5	2207.5	16.9791
545.399	485.558		545.5	485.5	545.5	485.121
781	496.5		781	498	781	496.158
1647	740		1647	740	1647	739.283
278.5	870.5		279	869	279	870.315
1894.12	905.885		1894	906	1894	906.768
210.741	960.672		211.5	960.5	211.5	960.988
1663	964.5		1663	964	1663	964.721
759.5	1228.5		759.5	1227.5	759.5	1230.15
488.5	1483.5		488.5	1482.5	488.5	1484.02
1014.5	1787.5		1013.5	1788.5	1013.5	1787.16

File: 10_5_20120142.raw
549.167	492.167		549	492	549	492.405
1652.5	742		1652.5	742.5	1652.5	741.831
286.622	875.476		286.5	874.5	286.5	875.194
1899.5	908.5		1899.5	907.5	1899.5	908.634
217.5	968		217.5	966.5	217.5	968.291
1667.82	967.122		1668	968	1668	966.922
767.5	1235.5		767.5	1233.5	767.5	1235.73
1023.5	1792		1023.5	1791.5	1023.5	1791.67

File: 10_5_20120143.raw
2213	17		2213	16	2213	16.9044
377.5	428.5		377.5	427.5	377.5	428.203
554.125	498		554	497	554	498.058
791.259	507.672		790.5	507.5	790.5	507.212
2396.54	605.231		2396.5	602.5	2396.5	604.456
1493.54	686.769		1493.5	686.5	1493.5	687.082
1658.5	744.5		1658.5	744.5	1658.5	744.949
291.5	882.5		291.5	881.5	291.5	883.47
1904.92	909.958		1905	911	1905	908.539
1675.5	969		1675	968	1675	968.786
225	975.5		225	973	225	975.248
775.042	1239.92		775	1239	775	1239.87
1032.42	1795.58		1032	1796	1032	1796.09

File: 10_5_20120144.raw
383	437.5		383	435	383	436.512
559.565	505.424		559.5	505.5	559.5	507.189
797.571	513.857		797.5	512.5	797.5	513.639
1499	690.5		1499	691	1499	690.131
1664.43	747.893		1664.5	748.5	1664.5	747.789
300.281	892.797		300.5	892.5	300.5	892.646
1912.86	911.756		1913	911	1913	912.057
1683.23	971.968		1683.5	971.5	1683.5	972.074
232.917	984		233	982	233	983.694
783.553	1247.24		783.5	1245.5	783.5	1246.85
2022.5	1569.5		2022.5	1569.5	2022.5	1569.44
1042.5	1802		1043	1802	1043	1801.51

File: 10_5_20120145.raw
563.971	510.971		564.5	511.5	564.5	511.029
799.722	518.722		799.5	518.5	799.5	518.04
1503.33	693		1503	692	1503	692.297
1668.5	749		1669	750	1669	748.61
304.5	898		304.5	896.5	304.5	897.893
1918	912.5		1918	913	1918	912.965
1687.5	973		1687	974	1687	973.586
238.083	990		238	989	238	990.136
789	1250.67		789	1250	789	1250.51
1049	1806		1049	1805	1049	1806.28

File: 10_5_20120146.raw
568.776	517.397		569	517	569	517.595
804.5	524.5		804.5	523.5	804.5	523.826
1509.07	695.643		1509	696	1509	695.93
1674.33	750.667		1673.5	751.5	1673.5	750.824
1662.5	898		1662.5	897.5	1662.5	898.553
311.05	905		311	904	311	905.384
1923.09	914.273		1923	914	1923	914.496
1692.94	975.944		1693	976	1693	976.402
244.833	997.833		244.5	996.5	244.5	997.474
795.833	1256.17		796	1256	796	1256.04
1058.5	1810		1058.5	1811.5	1058.5	1810.01

File: 10_5_20120147.raw
2224	16.5		2224.5	16.5	2224.5	16.8859
574.5	523.5		574.5	523.5	574.5	524.36
809.318	529.318		809.5	529.5	809.5	529.351
1514.05	698.091		1514	698	1514	698.091
1681.15	753.655		1680	755	1680	753.82
317.5	912		317.5	912.5	317.5	913.032
1929.5	913.5		1930	915	1930	915.507
1699.73	978.783		1699	979	1699	978.759
252	1004		252	1003	252	1004.7
804.5	1262.5		804.5	1261.5	804.5	1261.68
538.5	1522		538.5	1520.5	538.5	1521.88
1068.29	1815.74		1068	1817	1068	1816.62

File: 10_5_20120148.raw
2226.5	17		2226.5	16.5	2226.5	17.1048
401.9	463.1		402	463	402	463.212
1470.5	474.5		1470.5	474.5	1470.5	475.112
579	531		579.5	531.5	579.5	530.84
814.259	536.19		814.5	535.5	814.5	535.35
1519.6	701.371		1519	702	1519	701.631
1685.07	755.5		1685	755	1685	755.458
1936.39	917.5		1936.5	915.5	1936.5	917.247
323.74	919.56		324	917	324	919.782
1706.33	980.5		1706	981	1706	980.711
258.864	1011.59		259	1011	259	1011.66
811.1	1267.5		811	1266	811	1267.63
1077.75	1820.25		1078.5	1819.5	1078.5	1819.84

File: 10_5_20120149.raw
2230	17.5		2230	18	2230	18.0792
583.75	538		584.5	538.5	584.5	536.981
819.773	540.773		820	541	820	540.44
1524.25	703.375		1524	704	1524	703.818
1690.5	759.5		1690	760	1690	758.729
1943.35	919.241		1943	918	1943	918.597
331.022	926.225		331	926	331	926.557
1713	983.5		1713	983	1713	983.122
266	1018.5		266	1018	266	1018.99
818.5	1272		818.5	1270.5	818.5	1272.19
1086.22	1824.88		1086	1826	1086	1824.75

File: 10_5_20120150.raw
2232	17.5		2232	18	2232	17.7441
588.836	542.35		589.5	542.5	589.5	541.636
824.562	546.625		824.5	547.5	824.5	545.986
1530	708		1529.5	709.5	1529.5	707.537
1695.86	761.244		1696	761	1696	760.828
1686	907.5		1686	906	1686	907.59
1947.93	919.959		1948	919	1948	920.462
338.288	934.439		338	934	338	934.167
1718.72	985.722		1719	986	1719	985.52
272	1027		272	1024	272	1026.57
825.841	1278.32		825.5	1277.5	825.5	1277.73
1096.54	1828.57		1095.5	1830.5	1095.5	1828.43

File: 10_5_20120151.raw
1484	484		1483.5	484.5	1483.5	484.738
981.5	545.5		981	546	981	545.334
829	552		829	553	829	551.41
593.5	550.5		593.5	550.5	593.5	550.643
1534.5	710		1534.5	709.5	1534.5	709.452
1701	763.5		1700.5	764.5	1700.5	763.103
1954	922		1954	921	1954	921.694
345.5	942		344.5	943.5	344.5	941.077
1724.79	987.842		1725	987	1725	987.679
279	1033.5		279	1032	279	1034.28
1184.5	1150		1183.5	1151.5	1183.5	1149.57
833.553	1283.24		833	1282	833	1282.86
1103.92	1833.69		1104	1834	1104	1833.42

File: 10_5_20120152.raw
2239.36	16.7858		2239	18	2239	17.2429
1488.5	487.5		1488	488	1488	487.132
422.682	493.682		422	494	422	493.018
833.5	558.5		833.5	557.5	833.5	557.156
599.448	556.931		599.5	555.5	599.5	556.529
1539.8	712.722		1540	713	1540	713.017
1707.53	765.765		1707.5	764.5	1707.5	765.585
1960.5	923.5		1960.5	922.5	1960.5	922.398
350.605	947.513		350.5	946.5	350.5	947.779
1731.61	988.868		1732	989	1732	989.501
287	1041.5		287	1041	287	1041.39
840.629	1289.08		841	1289	841	1289.08
578.5	1552		578.5	1552.5	578.5	1552.7
1114	1838		1113.5	1839.5	1113.5	1838.25

File: 10_5_20120153.raw
2242	18		2242	16	2242	17.6835
839.5	563		839	563	839	562.615
604.654	562.654		605	563	605	562.506
1545.5	715.5		1545.5	715.5	1545.5	715.557
1712.79	767.5		1713	767	1713	767.847
1704.92	915		1705	914	1705	915.237
1968	924		1968	922	1968	924.402
357.682	955.5		357.5	952.5	357.5	955.559
1738.5	992.5		1738.5	990.5	1738.5	992.101
293	1048		293.5	1048.5	293.5	1048.4
847.844	1294.32		848.5	1294.5	848.5	1293.94
1124.31	1843.38		1123.5	1844.5	1123.5	1843.26

File: 10_5_20120154.raw
2244.5	19		2244.5	16.5	2244.5	18.2383
433	507		433	505	433	506.795
843	568.5		842.5	568.5	842.5	567.941
609.5	569.5		610	570	610	568.881
1550	718		1550	718	1550	717.429
1717.79	769.857		1718	770	1718	769.726
1973.39	925.5		1973.5	924.5	1973.5	925.681
363	962		363	960	363	960.988
1743.88	994.192		1744	993	1744	994.135
300.474	1054.73		300.5	1054.5	300.5	1055.17
854.769	1299.51		854.5	1298.5	854.5	1299.23
1132.5	1847.5		1132.5	1848.5	1132.5	1846.97

File: 10_5_20120155.raw
439	514.5		439	513	439	514.079
848.611	574.611		848.5	574.5	848.5	574.932
615	575.5		614.5	575.5	614.5	575.68
1555.5	721		1555.5	720.5	1555.5	721.522
1722.95	771.763		1723.5	772.5	1723.5	772.307
1979.05	927		1979	926	1979	927.146
370	969		370	967	370	969.075
1750.17	996.167		1750	996	1750	996.225
308	1062		308	1061	308	1062.33
861.919	1304.53		862	1303	862	1304.34
1141	1851		1141	1852	1141	1850.78

File: 10_5_20120156.raw
1506.5	499.5		1506	500	1506	499.88
854.891	578.63		854.5	578.5	854.5	578.59
619.043	580.478		619.5	581.5	619.5	580.704
2465.5	597.5		2465.5	594.5	2465.5	597.147
1562	725		1561.5	725.5	1561.5	724.53
1729.5	774		1730	774	1730	774.744
1722.5	922.5		1722.5	921.5	1722.5	922.172
1985.5	928.5		1985.5	925.5	1985.5	928.321
376.75	975.375		377	974	377	975.98
1757.1	998.7		1757	998	1757	998.611
314.75	1070		315	1069	315	1070
870.5	1309.5		870.5	1309.5	870.5	1309.66
1150.36	1856.43		1151.5	1856.5	1151.5	1857.16

File: 10_5_20120157.raw
1510	502		1510	504	1510	502.793
858	585		858	585	858	585.285
624.487	587.77		625	588	625	587.339
1565.5	727.5		1566	728	1566	726.7
1734	776		1734	777	1734	776.423
1728.83	924.5		1729	923	1729	924.376
1992.98	928.317		1992.5	928.5	1992.5	929.188
383	982		383	979	383	981.595
1763.57	1000.71		1763.5	999.5	1763.5	1000.47
321.375	1074.75		321	1075	321	1075.8
1745.5	1128.5		1745.5	1128.5	1745.5	1129.18
877	1315.5		877	1314	877	1315.53
1158.63	1860.46		1158.5	1861.5	1158.5	1859.95

File: 10_5_20120158.raw
1515	505		1514.5	505.5	1514.5	505.128
863.1	590.7		863	589	863	590.692
629.136	593.5		629.5	592.5	629.5	593.367
1571.5	729.5		1571.5	729.5	1571.5	729.212
1740	778		1740	778	1740	778.118
1997.12	930.5		1997	930	1997	930.759
389.591	989.5		389.5	987.5	389.5	989.477
1769.5	1003.5		1769	1005	1769	1002.82
328.5	1082.5		328.5	1081.5	328.5	1083.63
884.717	1320.24		885	1319	885	1319.61
629.5	1587		629.5	1588.5	629.5	1587.72
1169.61	1865		1169.5	1864.5	1169.5	1864.89

File: 10_5_20120159.raw
2258.5	17		2258.5	15.5	2258.5	17.5359
1520.5	508.5		1520	509	1520	508.582
459	542.5		459	541	459	542.393
868.5	596.5		868.5	596.5	868.5	596.098
635	599.5		635	600	635	599.434
39	651.5		39	651	39	652.25
1577.88	732.595		1577.5	732.5	1577.5	732.676
1745.4	780		1746	781	1746	780.11
1741.79	928.357		1742	928	1742	928.184
2005	931.5		2005	930	2005	931.639
397.5	996.5		397.5	994.5	397.5	995.345
1777	1004.64		1777	1005	1777	1004.61
336	1090		336	1090	336	1090.79
893.368	1325.95		894	1325	894	1325.6
1178.26	1869.79		1177.5	1870.5	1177.5	1870.37

File: 10_5_20120160.raw
1524.5	511		1525	512	1525	511.559
463	548		463	547	463	548.129
874	601		874	601	874	600.6
639.5	606.682		639.5	607.5	639.5	606.636
48	661		48	663	48	661.071
1583.35	734.439		1583.5	733.5	1583.5	734.664
1751.36	782.329		1751	782	1751	782.784
2010	932		2010	931	2010	932.53
403.324	1002.68		403.5	1001.5	403.5	1002.88
1782	1007.36		1782	1008	1782	1006.87
342.5	1097.5		342.5	1096.5	342.5	1097.95
899.326	1330.07		899.5	1330.5	899.5	1330.35
1186	1873		1186.5	1875.5	1186.5	1873.69

File: 10_5_20120161.raw
467	556		467.5	557.5	467.5	555.033
877.5	606.5		877.5	605.5	877.5	606.686
643.74	612.56		644	611	644	612.415
1587.57	737.714		1587	738	1587	737.552
1755.5	785		1755	786	1755	784.928
2016.5	933.5		2016.5	931.5	2016.5	934.056
1788	1009		1788	1008	1788	1008.54
409.773	1010.5		409.5	1008.5	409.5	1009.8
349.962	1104.27		350	1102	350	1103.94
908	1334.5		906.5	1334.5	906.5	1335.55
1195.38	1876.53		1196.5	1877.5	1196.5	1877.16

File: 10_5_20120162.raw
2268	16		2268	15	2268	16.7811
1034.72	599.722		1034.5	599.5	1034.5	599.096
883.944	611.278		883.5	611.5	883.5	610.786
650	619.5		650	618	650	619.328
1592.5	740.5		1592.5	741.5	1592.5	740.195
1761.7	787.3		1761.5	786.5	1761.5	786.812
